fips2000,fips2010,Rent50_2,Rent50_0,Rent50_1,Rent50_3,Rent50_4,State,cbsasub,areaname,county,CouSub,countyname,county_town_name,pop2010,hu2010,state_alpha
2002799999.0,2002799999,782,564,584,1091,1121,20,NCNTY20027N20027,"Clay County, KS",27.0,99999,Clay County,Clay County,8535.0,4042.0,KS
2002999999.0,2002999999,658,474,492,817,902,20,NCNTY20029N20029,"Cloud County, KS",29.0,99999,Cloud County,Cloud County,9533.0,4659.0,KS
2003199999.0,2003199999,658,474,492,941,1058,20,NCNTY20031N20031,"Coffey County, KS",31.0,99999,Coffey County,Coffey County,8601.0,3964.0,KS
2003399999.0,2003399999,697,502,521,865,1022,20,NCNTY20033N20033,"Comanche County, KS",33.0,99999,Comanche County,Comanche County,1891.0,1044.0,KS
2003599999.0,2003599999,700,432,523,921,994,20,NCNTY20035N20035,"Cowley County, KS",35.0,99999,Cowley County,Cowley County,36311.0,16030.0,KS
2003799999.0,2003799999,744,565,569,1052,1275,20,NCNTY20037N20037,"Crawford County, KS",37.0,99999,Crawford County,Crawford County,39134.0,17801.0,KS
2003999999.0,2003999999,658,474,492,892,965,20,NCNTY20039N20039,"Decatur County, KS",39.0,99999,Decatur County,Decatur County,2961.0,1818.0,KS
2004199999.0,2004199999,658,406,503,874,1061,20,NCNTY20041N20041,"Dickinson County, KS",41.0,99999,Dickinson County,Dickinson County,19754.0,8972.0,KS
2004399999.0,2004399999,757,520,566,948,1206,20,METRO41140M41140,"St. Joseph, MO-KS MSA",43.0,99999,Doniphan County,Doniphan County,7945.0,3576.0,KS
2004599999.0,2004599999,889,554,680,1296,1552,20,METRO29940M29940,"Lawrence, KS MSA",45.0,99999,Douglas County,Douglas County,110826.0,46731.0,KS
2004799999.0,2004799999,658,474,492,957,1033,20,NCNTY20047N20047,"Edwards County, KS",47.0,99999,Edwards County,Edwards County,3037.0,1636.0,KS
2004999999.0,2004999999,658,474,569,959,965,20,NCNTY20049N20049,"Elk County, KS",49.0,99999,Elk County,Elk County,2882.0,1760.0,KS
2005199999.0,2005199999,697,507,558,1002,1150,20,NCNTY20051N20051,"Ellis County, KS",51.0,99999,Ellis County,Ellis County,28452.0,12872.0,KS
2005399999.0,2005399999,658,474,492,817,902,20,NCNTY20053N20053,"Ellsworth County, KS",53.0,99999,Ellsworth County,Ellsworth County,6497.0,3239.0,KS
2005599999.0,2005599999,771,476,596,957,1285,20,NCNTY20055N20055,"Finney County, KS",55.0,99999,Finney County,Finney County,36776.0,13276.0,KS
2005799999.0,2005799999,734,524,564,958,1110,20,NCNTY20057N20057,"Ford County, KS",57.0,99999,Ford County,Ford County,33848.0,12005.0,KS
2005999999.0,2005999999,814,587,657,1010,1224,20,NCNTY20059N20059,"Franklin County, KS",59.0,99999,Franklin County,Franklin County,25992.0,11147.0,KS
2006199999.0,2006199999,963,739,744,1403,1681,20,NCNTY20061N20061,"Geary County, KS",61.0,99999,Geary County,Geary County,34362.0,14517.0,KS
2006399999.0,2006399999,658,474,492,819,902,20,NCNTY20063N20063,"Gove County, KS",63.0,99999,Gove County,Gove County,2695.0,1373.0,KS
2006599999.0,2006599999,658,474,492,817,965,20,NCNTY20065N20065,"Graham County, KS",65.0,99999,Graham County,Graham County,2597.0,1484.0,KS
2006799999.0,2006799999,658,474,492,817,965,20,NCNTY20067N20067,"Grant County, KS",67.0,99999,Grant County,Grant County,7829.0,2945.0,KS
2006999999.0,2006999999,658,474,546,838,902,20,NCNTY20069N20069,"Gray County, KS",69.0,99999,Gray County,Gray County,6006.0,2340.0,KS
2007199999.0,2007199999,658,474,492,959,1086,20,NCNTY20071N20071,"Greeley County, KS",71.0,99999,Greeley County,Greeley County,1247.0,629.0,KS
2007399999.0,2007399999,658,474,492,871,1056,20,NCNTY20073N20073,"Greenwood County, KS",73.0,99999,Greenwood County,Greenwood County,6689.0,4068.0,KS
2007599999.0,2007599999,848,611,634,1052,1243,20,NCNTY20075N20075,"Hamilton County, KS",75.0,99999,Hamilton County,Hamilton County,2690.0,1236.0,KS
2007799999.0,2007799999,681,491,509,976,1134,20,NCNTY20077N20077,"Harper County, KS",77.0,99999,Harper County,Harper County,6034.0,3116.0,KS
2007999999.0,2007999999,788,486,591,1074,1215,20,METRO48620M48620,"Wichita, KS HUD Metro FMR Area",79.0,99999,Harvey County,Harvey County,34684.0,14527.0,KS
2008199999.0,2008199999,891,642,666,1106,1221,20,NCNTY20081N20081,"Haskell County, KS",81.0,99999,Haskell County,Haskell County,4256.0,1666.0,KS
2008399999.0,2008399999,658,474,492,817,965,20,NCNTY20083N20083,"Hodgeman County, KS",83.0,99999,Hodgeman County,Hodgeman County,1916.0,973.0,KS
2008599999.0,2008599999,770,475,576,1053,1268,20,METRO45820M45820,"Topeka, KS MSA",85.0,99999,Jackson County,Jackson County,13462.0,5779.0,KS
2008799999.0,2008799999,770,475,576,1053,1268,20,METRO45820M45820,"Topeka, KS MSA",87.0,99999,Jefferson County,Jefferson County,19126.0,8160.0,KS
2008999999.0,2008999999,658,474,549,817,902,20,NCNTY20089N20089,"Jewell County, KS",89.0,99999,Jewell County,Jewell County,3077.0,2032.0,KS
2009199999.0,2009199999,893,562,721,1219,1385,20,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",91.0,99999,Johnson County,Johnson County,544179.0,226571.0,KS
2009399999.0,2009399999,658,474,492,841,965,20,NCNTY20093N20093,"Kearny County, KS",93.0,99999,Kearny County,Kearny County,3977.0,1556.0,KS
2009599999.0,2009599999,695,438,519,905,953,20,METRO48620N20095,"Kingman County, KS HUD Metro FMR Area",95.0,99999,Kingman County,Kingman County,7858.0,3818.0,KS
2009799999.0,2009799999,658,474,569,959,965,20,NCNTY20097N20097,"Kiowa County, KS",97.0,99999,Kiowa County,Kiowa County,2553.0,1220.0,KS
2009999999.0,2009999999,684,493,511,849,1107,20,NCNTY20099N20099,"Labette County, KS",99.0,99999,Labette County,Labette County,21607.0,10092.0,KS
2010199999.0,2010199999,658,474,492,817,965,20,NCNTY20101N20101,"Lane County, KS",101.0,99999,Lane County,Lane County,1750.0,990.0,KS
2010399999.0,2010399999,893,562,721,1219,1385,20,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",103.0,99999,Leavenworth County,Leavenworth County,76227.0,28697.0,KS
2010599999.0,2010599999,658,474,492,817,902,20,NCNTY20105N20105,"Lincoln County, KS",105.0,99999,Lincoln County,Lincoln County,3241.0,1864.0,KS
2010799999.0,2010799999,893,562,721,1219,1385,20,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",107.0,99999,Linn County,Linn County,9656.0,5446.0,KS
2010999999.0,2010999999,658,474,492,824,1087,20,NCNTY20109N20109,"Logan County, KS",109.0,99999,Logan County,Logan County,2756.0,1441.0,KS
2011199999.0,2011199999,685,422,512,936,939,20,NCNTY20111N20111,"Lyon County, KS",111.0,99999,Lyon County,Lyon County,33690.0,15237.0,KS
2011599999.0,2011599999,675,486,504,838,925,20,NCNTY20115N20115,"Marion County, KS",115.0,99999,Marion County,Marion County,12660.0,5946.0,KS
2011799999.0,2011799999,658,488,492,882,994,20,NCNTY20117N20117,"Marshall County, KS",117.0,99999,Marshall County,Marshall County,10117.0,4866.0,KS
2011399999.0,2011399999,728,525,544,903,998,20,NCNTY20113N20113,"McPherson County, KS",113.0,99999,McPherson County,McPherson County,29180.0,12721.0,KS
2011999999.0,2011999999,658,474,492,817,902,20,NCNTY20119N20119,"Meade County, KS",119.0,99999,Meade County,Meade County,4575.0,1998.0,KS
2012199999.0,2012199999,893,562,721,1219,1385,20,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",121.0,99999,Miami County,Miami County,32787.0,13190.0,KS
2012399999.0,2012399999,658,474,492,899,902,20,NCNTY20123N20123,"Mitchell County, KS",123.0,99999,Mitchell County,Mitchell County,6373.0,3296.0,KS
2012599999.0,2012599999,683,507,510,941,1127,20,NCNTY20125N20125,"Montgomery County, KS",125.0,99999,Montgomery County,Montgomery County,35471.0,16578.0,KS
2012799999.0,2012799999,658,474,541,910,913,20,NCNTY20127N20127,"Morris County, KS",127.0,99999,Morris County,Morris County,5923.0,3206.0,KS
2012999999.0,2012999999,658,474,569,817,965,20,NCNTY20129N20129,"Morton County, KS",129.0,99999,Morton County,Morton County,3233.0,1467.0,KS
2013199999.0,2013199999,658,474,569,959,1039,20,NCNTY20131N20131,"Nemaha County, KS",131.0,99999,Nemaha County,Nemaha County,10178.0,4562.0,KS
2013399999.0,2013399999,658,474,492,859,902,20,NCNTY20133N20133,"Neosho County, KS",133.0,99999,Neosho County,Neosho County,16512.0,7513.0,KS
2013599999.0,2013599999,658,406,492,899,902,20,NCNTY20135N20135,"Ness County, KS",135.0,99999,Ness County,Ness County,3107.0,1740.0,KS
2013799999.0,2013799999,658,474,502,959,965,20,NCNTY20137N20137,"Norton County, KS",137.0,99999,Norton County,Norton County,5671.0,2542.0,KS
2013999999.0,2013999999,770,475,576,1053,1268,20,METRO45820M45820,"Topeka, KS MSA",139.0,99999,Osage County,Osage County,16295.0,7503.0,KS
2014199999.0,2014199999,658,474,569,882,965,20,NCNTY20141N20141,"Osborne County, KS",141.0,99999,Osborne County,Osborne County,3858.0,2206.0,KS
2014399999.0,2014399999,712,513,532,892,1082,20,NCNTY20143N20143,"Ottawa County, KS",143.0,99999,Ottawa County,Ottawa County,6091.0,2779.0,KS
2014599999.0,2014599999,658,474,495,866,965,20,NCNTY20145N20145,"Pawnee County, KS",145.0,99999,Pawnee County,Pawnee County,6973.0,3152.0,KS
2014799999.0,2014799999,658,474,499,851,965,20,NCNTY20147N20147,"Phillips County, KS",147.0,99999,Phillips County,Phillips County,5642.0,3049.0,KS
2014999999.0,2014999999,972,733,738,1417,1694,20,METRO31740M31740,"Manhattan, KS MSA",149.0,99999,Pottawatomie County,Pottawatomie County,21604.0,8626.0,KS
2015199999.0,2015199999,732,527,561,908,1003,20,NCNTY20151N20151,"Pratt County, KS",151.0,99999,Pratt County,Pratt County,9656.0,4514.0,KS
2015399999.0,2015399999,658,474,492,817,965,20,NCNTY20153N20153,"Rawlins County, KS",153.0,99999,Rawlins County,Rawlins County,2519.0,1458.0,KS
2015599999.0,2015599999,755,486,564,991,1117,20,NCNTY20155N20155,"Reno County, KS",155.0,99999,Reno County,Reno County,64511.0,28274.0,KS
2015799999.0,2015799999,658,474,496,817,902,20,NCNTY20157N20157,"Republic County, KS",157.0,99999,Republic County,Republic County,4980.0,2877.0,KS
2015999999.0,2015999999,658,474,492,959,1101,20,NCNTY20159N20159,"Rice County, KS",159.0,99999,Rice County,Rice County,10083.0,4548.0,KS
2016199999.0,2016199999,972,733,738,1417,1694,20,METRO31740M31740,"Manhattan, KS MSA",161.0,99999,Riley County,Riley County,71115.0,28212.0,KS
2016399999.0,2016399999,658,474,542,850,902,20,NCNTY20163N20163,"Rooks County, KS",163.0,99999,Rooks County,Rooks County,5181.0,2768.0,KS
2016599999.0,2016599999,658,474,569,866,902,20,NCNTY20165N20165,"Rush County, KS",165.0,99999,Rush County,Rush County,3307.0,1869.0,KS
2016799999.0,2016799999,747,538,558,927,1024,20,NCNTY20167N20167,"Russell County, KS",167.0,99999,Russell County,Russell County,6970.0,3910.0,KS
2016999999.0,2016999999,767,564,573,981,1051,20,NCNTY20169N20169,"Saline County, KS",169.0,99999,Saline County,Saline County,55606.0,24101.0,KS
2017199999.0,2017199999,895,645,669,1111,1312,20,NCNTY20171N20171,"Scott County, KS",171.0,99999,Scott County,Scott County,4936.0,2193.0,KS
2017399999.0,2017399999,788,486,591,1074,1215,20,METRO48620M48620,"Wichita, KS HUD Metro FMR Area",173.0,99999,Sedgwick County,Sedgwick County,498365.0,211593.0,KS
2017599999.0,2017599999,769,554,638,998,1162,20,NCNTY20175N20175,"Seward County, KS",175.0,99999,Seward County,Seward County,22952.0,8061.0,KS
2017799999.0,2017799999,770,475,576,1053,1268,20,METRO45820M45820,"Topeka, KS MSA",177.0,99999,Shawnee County,Shawnee County,177934.0,79140.0,KS
2017999999.0,2017999999,658,474,514,817,965,20,NCNTY20179N20179,"Sheridan County, KS",179.0,99999,Sheridan County,Sheridan County,2556.0,1265.0,KS
2018199999.0,2018199999,689,497,515,901,1174,20,NCNTY20181N20181,"Sherman County, KS",181.0,99999,Sherman County,Sherman County,6010.0,3148.0,KS
2018399999.0,2018399999,658,474,569,959,965,20,NCNTY20183N20183,"Smith County, KS",183.0,99999,Smith County,Smith County,3853.0,2232.0,KS
2018599999.0,2018599999,658,474,492,817,902,20,NCNTY20185N20185,"Stafford County, KS",185.0,99999,Stafford County,Stafford County,4437.0,2319.0,KS
2018799999.0,2018799999,658,474,492,827,978,20,NCNTY20187N20187,"Stanton County, KS",187.0,99999,Stanton County,Stanton County,2235.0,990.0,KS
2018999999.0,2018999999,760,548,568,943,1114,20,NCNTY20189N20189,"Stevens County, KS",189.0,99999,Stevens County,Stevens County,5724.0,2306.0,KS
2019199999.0,2019199999,705,444,527,875,1040,20,METRO48620N20191,"Sumner County, KS HUD Metro FMR Area",191.0,99999,Sumner County,Sumner County,24132.0,10865.0,KS
2019399999.0,2019399999,658,474,559,959,1022,20,NCNTY20193N20193,"Thomas County, KS",193.0,99999,Thomas County,Thomas County,7900.0,3536.0,KS
2019599999.0,2019599999,897,646,775,1113,1315,20,NCNTY20195N20195,"Trego County, KS",195.0,99999,Trego County,Trego County,3001.0,1682.0,KS
2019799999.0,2019799999,770,475,576,1053,1268,20,METRO45820M45820,"Topeka, KS MSA",197.0,99999,Wabaunsee County,Wabaunsee County,7053.0,3227.0,KS
2019999999.0,2019999999,658,474,492,959,965,20,NCNTY20199N20199,"Wallace County, KS",199.0,99999,Wallace County,Wallace County,1485.0,781.0,KS
2020199999.0,2020199999,658,474,492,817,902,20,NCNTY20201N20201,"Washington County, KS",201.0,99999,Washington County,Washington County,5799.0,2955.0,KS
2020399999.0,2020399999,679,489,507,990,995,20,NCNTY20203N20203,"Wichita County, KS",203.0,99999,Wichita County,Wichita County,2234.0,1054.0,KS
2020599999.0,2020599999,658,474,492,842,1000,20,NCNTY20205N20205,"Wilson County, KS",205.0,99999,Wilson County,Wilson County,9409.0,4682.0,KS
2020799999.0,2020799999,658,474,492,817,965,20,NCNTY20207N20207,"Woodson County, KS",207.0,99999,Woodson County,Woodson County,3309.0,2022.0,KS
2020999999.0,2020999999,893,562,721,1219,1385,20,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",209.0,99999,Wyandotte County,Wyandotte County,157505.0,66747.0,KS
2100199999.0,2100199999,622,384,465,849,853,21,NCNTY21001N21001,"Adair County, KY",1.0,99999,Adair County,Adair County,18656.0,8568.0,KY
2100399999.0,2100399999,641,455,499,922,926,21,METRO14540N21003,"Allen County, KY HUD Metro FMR Area",3.0,99999,Allen County,Allen County,19956.0,9307.0,KY
2100599999.0,2100599999,781,643,674,1084,1149,21,NCNTY21005N21005,"Anderson County, KY",5.0,99999,Anderson County,Anderson County,21421.0,9127.0,KY
2100799999.0,2100799999,648,464,484,903,919,21,NCNTY21007N21007,"Ballard County, KY",7.0,99999,Ballard County,Ballard County,8249.0,3885.0,KY
2100999999.0,2100999999,672,482,502,867,1081,21,NCNTY21009N21009,"Barren County, KY",9.0,99999,Barren County,Barren County,42173.0,19188.0,KY
2101199999.0,2101199999,627,449,468,844,889,21,NCNTY21011N21011,"Bath County, KY",11.0,99999,Bath County,Bath County,11591.0,5405.0,KY
2101399999.0,2101399999,622,384,498,808,853,21,NCNTY21013N21013,"Bell County, KY",13.0,99999,Bell County,Bell County,28691.0,13154.0,KY
2101599999.0,2101599999,843,546,642,1180,1389,21,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",15.0,99999,Boone County,Boone County,118811.0,46154.0,KY
2101799999.0,2101799999,848,568,658,1217,1467,21,METRO30460M30460,"Lexington-Fayette, KY MSA",17.0,99999,Bourbon County,Bourbon County,19985.0,8927.0,KY
2101999999.0,2101999999,688,424,548,930,1112,21,METRO26580M26580,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",19.0,99999,Boyd County,Boyd County,49542.0,21803.0,KY
2102199999.0,2102199999,735,545,549,986,1167,21,NCNTY21021N21021,"Boyle County, KY",21.0,99999,Boyle County,Boyle County,28432.0,12312.0,KY
2102399999.0,2102399999,843,546,642,1180,1389,21,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",23.0,99999,Bracken County,Bracken County,8488.0,3840.0,KY
2102599999.0,2102599999,622,446,491,819,1086,21,NCNTY21025N21025,"Breathitt County, KY",25.0,99999,Breathitt County,Breathitt County,13878.0,6231.0,KY
2102799999.0,2102799999,622,446,503,789,853,21,NCNTY21027N21027,"Breckinridge County, KY",27.0,99999,Breckinridge County,Breckinridge County,20059.0,10630.0,KY
2102999999.0,2102999999,867,584,684,1192,1353,21,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",29.0,99999,Bullitt County,Bullitt County,74319.0,29318.0,KY
2103199999.0,2103199999,622,441,484,869,1086,21,METRO14540N21031,"Butler County, KY HUD Metro FMR Area",31.0,99999,Butler County,Butler County,12690.0,5877.0,KY
2103399999.0,2103399999,622,446,533,863,882,21,NCNTY21033N21033,"Caldwell County, KY",33.0,99999,Caldwell County,Caldwell County,12984.0,6292.0,KY
2103599999.0,2103599999,750,514,589,982,1028,21,NCNTY21035N21035,"Calloway County, KY",35.0,99999,Calloway County,Calloway County,37191.0,18065.0,KY
2103799999.0,2103799999,843,546,642,1180,1389,21,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",37.0,99999,Campbell County,Campbell County,90336.0,39523.0,KY
2103999999.0,2103999999,727,521,543,902,1031,21,NCNTY21039N21039,"Carlisle County, KY",39.0,99999,Carlisle County,Carlisle County,5104.0,2441.0,KY
2104199999.0,2104199999,709,508,540,954,1101,21,NCNTY21041N21041,"Carroll County, KY",41.0,99999,Carroll County,Carroll County,10811.0,4696.0,KY
2104399999.0,2104399999,635,455,533,811,961,21,NCNTY21043N21043,"Carter County, KY",43.0,99999,Carter County,Carter County,27720.0,12311.0,KY
2104599999.0,2104599999,622,446,499,879,882,21,NCNTY21045N21045,"Casey County, KY",45.0,99999,Casey County,Casey County,15955.0,7487.0,KY
2104799999.0,2104799999,837,540,635,1131,1248,21,METRO17300M17300,"Clarksville, TN-KY MSA",47.0,99999,Christian County,Christian County,73955.0,29459.0,KY
2104999999.0,2104999999,848,568,658,1217,1467,21,METRO30460M30460,"Lexington-Fayette, KY MSA",49.0,99999,Clark County,Clark County,35613.0,15706.0,KY
2105199999.0,2105199999,622,446,506,772,882,21,NCNTY21051N21051,"Clay County, KY",51.0,99999,Clay County,Clay County,21730.0,8875.0,KY
2105399999.0,2105399999,632,453,472,805,896,21,NCNTY21053N21053,"Clinton County, KY",53.0,99999,Clinton County,Clinton County,10272.0,5311.0,KY
2105599999.0,2105599999,622,446,495,823,882,21,NCNTY21055N21055,"Crittenden County, KY",55.0,99999,Crittenden County,Crittenden County,9315.0,4569.0,KY
2105799999.0,2105799999,652,467,487,809,925,21,NCNTY21057N21057,"Cumberland County, KY",57.0,99999,Cumberland County,Cumberland County,6856.0,3690.0,KY
2105999999.0,2105999999,699,519,522,878,1028,21,METRO36980M36980,"Owensboro, KY MSA",59.0,99999,Daviess County,Daviess County,96656.0,41452.0,KY
2106199999.0,2106199999,761,575,593,1020,1174,21,METRO14540M14540,"Bowling Green, KY HUD Metro FMR Area",61.0,99999,Edmonson County,Edmonson County,12161.0,6467.0,KY
2106399999.0,2106399999,685,491,550,968,972,21,NCNTY21063N21063,"Elliott County, KY",63.0,99999,Elliott County,Elliott County,7852.0,3371.0,KY
2106599999.0,2106599999,622,512,531,869,905,21,NCNTY21065N21065,"Estill County, KY",65.0,99999,Estill County,Estill County,14672.0,6865.0,KY
2106799999.0,2106799999,848,568,658,1217,1467,21,METRO30460M30460,"Lexington-Fayette, KY MSA",67.0,99999,Fayette County,Fayette County,295803.0,135160.0,KY
2106999999.0,2106999999,622,446,537,879,882,21,NCNTY21069N21069,"Fleming County, KY",69.0,99999,Fleming County,Fleming County,14348.0,6623.0,KY
2107199999.0,2107199999,656,470,532,865,931,21,NCNTY21071N21071,"Floyd County, KY",71.0,99999,Floyd County,Floyd County,39451.0,18175.0,KY
2107399999.0,2107399999,815,584,651,1180,1197,21,NCNTY21073N21073,"Franklin County, KY",73.0,99999,Franklin County,Franklin County,49285.0,23164.0,KY
2107599999.0,2107599999,622,446,465,849,853,21,NCNTY21075N21075,"Fulton County, KY",75.0,99999,Fulton County,Fulton County,6813.0,3372.0,KY
2107799999.0,2107799999,843,546,642,1180,1389,21,METRO17140M17140,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",77.0,99999,Gallatin County,Gallatin County,8589.0,3786.0,KY
2107999999.0,2107999999,671,481,539,868,963,21,NCNTY21079N21079,"Garrard County, KY",79.0,99999,Garrard County,Garrard County,16912.0,7463.0,KY
